temperature_K,dipole_manifold,manifold_states,twist_halfwidth_deg,tilt_deg,kBT_J,face_vdw_kBT,face_u_min_kBT,face_dipole_min_kBT,face_f_dip_kBT,face_f_dip_quenched_kBT,face_degeneracy,tip_vdw_kBT,tip_u_min_kBT,tip_dipole_min_kBT,tip_f_dip_kBT,tip_f_dip_quenched_kBT,tip_degeneracy,d_vdW_kBT,d_U_min_kBT,d_dipole_min_kBT,d_F_dip_kBT,d_F_dip_quenched_kBT,d_F_twist_kBT,d_F_energy_only_kBT,d_F_total_kBT,d_F_total_quenched_kBT,preferred_energy_only,preferred_with_entropy,preferred_single_pair,d_vdW_J,d_U_min_J,d_dipole_min_J,d_F_dip_J,d_F_dip_quenched_J,d_F_twist_J,d_F_energy_only_J,d_F_total_J,d_F_total_quenched_J
287.0,parallel,8,2.0,2.0,3.96246263e-21,-1.2324247531335362,-1.2324247531335362,0.0,-1.2324247531335364,-1.2324247531335364,1,-0.06191109965157506,-3.027960885529515,-2.96604978587794,-1.697565977629932,-1.697565977629932,1,1.1705136534819611,-1.7955361323959786,-2.96604978587794,-0.4651412244963957,-0.4651412244963957,-6.802394763324311,-0.4651412244963957,-7.267535987820707,-7.267535987820707,tip,tip,tip,4.638116609827041e-21,-7.114744825433798e-21,-1.175286143526084e-20,-1.843104719739409e-21,-1.843104719739409e-21,-2.695423504418028e-20,-1.843104719739409e-21,-2.879733976391969e-20,-2.879733976391969e-20
288.0,parallel,8,2.0,2.0,3.976269120000001e-21,-1.228145500518489,-1.228145500518489,0.0,-1.228145500518489,-1.228145500518489,1,-0.06169613055556264,-3.0174471324547594,-2.955751001899197,-1.6878036266755596,-1.6878036266755596,1,1.1664493699629264,-1.7893016319362705,-2.955751001899197,-0.4596581261570707,-0.4596581261570707,-6.802394763324311,-0.4596581261570707,-7.262052889481382,-7.262052889481382,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.8277244127954246e-21,-1.8277244127954246e-21,-2.704815223945617e-20,-1.8277244127954246e-21,-2.8875876652251594e-20,-2.8875876652251594e-20
289.0,parallel,8,2.0,2.0,3.99007561e-21,-1.2238958621083904,-1.2238958621083904,0.0,-1.2238958621083902,-1.2238958621083902,1,-0.061482649134955165,-3.007006138916854,-2.9455234897818987,-1.6781185466089297,-1.6781185466089297,1,1.1624132129734353,-1.7831102768084637,-2.9455234897818987,-0.4542226845005395,-0.4542226845005395,-6.802394763324311,-0.4542226845005395,-7.25661744782485,-7.25661744782485,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.1752861435260838e-20,-1.812382854934328e-21,-1.812382854934328e-21,-2.714206943473206e-20,-1.812382854934328e-21,-2.8954452289666384e-20,-2.8954452289666384e-20
290.0,parallel,8,2.0,2.0,4.0038821e-21,-1.2196755315493961,-1.2196755315493961,0.0,-1.2196755315493961,-1.2196755315493961,1,-0.061270640000007044,-2.996637152230934,-2.935366512230927,-1.668509954797174,-1.668509954797174,1,1.158404891549389,-1.7769616206815377,-2.935366512230927,-0.4488344232477779,-0.4488344232477779,-6.802394763324311,-0.4488344232477779,-7.251229186572089,-7.251229186572089,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.7970801131056018e-21,-1.7970801131056018e-21,-2.7235986630007944e-20,-1.7970801131056018e-21,-2.9033066743113545e-20,-2.9033066743113545e-20
291.0,parallel,8,2.0,2.0,4.01768859e-21,-1.2154842066987108,-1.2154842066987108,0.0,-1.215484206698711,-1.215484206698711,1,-0.06106008797251561,-2.986339430058319,-2.9252793420858034,-1.658977078744786,-1.658977078744786,1,1.1544241187261952,-1.770855223359608,-2.9252793420858034,-0.4434928720460749,-0.4434928720460749,-6.802394763324311,-0.4434928720460749,-7.245887635370385,-7.245887635370385,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.7818162517658452e-21,-1.7818162517658452e-21,-2.7329903825283834e-20,-1.7818162517658452e-21,-2.911172007704968e-20,-2.911172007704968e-20
292.0,parallel,8,2.0,2.0,4.03149508e-21,-1.2113215895524825,-1.2113215895524825,0.0,-1.2113215895524827,-1.2113215895524827,1,-0.06085097808219878,-2.9761122402293525,-2.9152612621471534,-1.6495191559244238,-1.6495191559244238,1,1.1504706114702836,-1.76479065067687,-2.9152612621471534,-0.43819756637194107,-0.43819756637194107,-6.802394763324311,-0.43819756637194107,-7.240592329696252,-7.240592329696252,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.1752861435260838e-20,-1.766591332896454e-21,-1.766591332896454e-21,-2.7423821020559724e-20,-1.766591332896454e-21,-2.9190412353456174e-20,-2.9190412353456174e-20
293.0,parallel,8,2.0,2.0,4.04530157e-21,-1.20718738617517,-1.20718738617517,0.0,-1.2071873861751699,-1.2071873861751699,1,-0.060643295563146904,-2.965954860569866,-2.9053115650067194,-1.6401354336112357,-1.6401354336112357,1,1.1465440906120232,-1.758767474394696,-2.9053115650067194,-0.43294804743606585,-0.43294804743606585,-6.802394763324311,-0.43294804743606585,-7.235342810760377,-7.235342810760377,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.7514054160215517e-21,-1.7514054160215517e-21,-2.7517738215835614e-20,-1.7514054160215517e-21,-2.926914363185717e-20,-2.926914363185717e-20
294.0,parallel,8,2.0,2.0,4.05910806e-21,-1.2030813066303567,-1.2030813066303567,0.0,-1.2030813066303567,-1.2030813066303567,1,-0.06043702585034709,-2.9558665787311935,-2.8954295528808465,-1.6308251687206452,-1.6308251687206452,1,1.1426442807800097,-1.7527852721008368,-2.8954295528808465,-0.4277438620902885,-0.4277438620902885,-6.802394763324311,-0.4277438620902885,-7.230138625414599,-7.230138625414599,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.7362585582262184e-21,-1.7362585582262184e-21,-2.7611655411111504e-20,-1.7362585582262184e-21,-2.934791396933772e-20,-2.934791396933772e-20
295.0,parallel,8,2.0,2.0,4.07291455e-21,-1.1990030649129655,-1.1990030649129655,0.0,-1.1990030649129655,-1.1990030649129655,1,-0.060232154576278105,-2.94584669202363,-2.885614537447352,-1.6215876276494732,-1.6215876276494732,1,1.1387709103366874,-1.7468436271106644,-2.885614537447352,-0.4225845627365077,-0.4225845627365077,-6.802394763324311,-0.4225845627365077,-7.224979326060819,-7.224979326060819,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-1.72115081417491e-21,-1.72115081417491e-21,-2.7705572606387394e-20,-1.72115081417491e-21,-2.942672342056231e-20,-2.942672342056231e-20
296.0,parallel,8,2.0,2.0,4.08672104e-21,-1.1949523788828544,-1.1949523788828544,0.0,-1.1949523788828542,-1.1949523788828542,1,-0.060028667567574474,-2.93589450725328,-2.8758658396857055,-1.612422086120361,-1.612422086120361,1,1.13492371131528,-1.7409421283704256,-2.8758658396857055,-0.41746970723750687,-0.41746970723750687,-6.802394763324311,-0.41746970723750687,-7.219864470561818,-7.219864470561818,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.7060822361301595e-21,-1.7060822361301595e-21,-2.7799489801663284e-20,-1.7060822361301595e-21,-2.950557203779344e-20,-2.950557203779344e-20
297.0,parallel,8,2.0,2.0,4.1005275300000004e-21,-1.190928970199747,-1.190928970199747,0.0,-1.1909289701997472,-1.1909289701997472,1,-0.05982655084175772,-2.926009340562191,-2.8661827897204337,-1.603327829029372,-1.603327829029372,1,1.1311024193579893,-1.735080370362444,-2.8661827897204337,-0.4123988588296248,-0.4123988588296248,-6.802394763324311,-0.4123988588296248,-7.214793622153936,-7.214793622153936,tip,tip,tip,4.638116609827041e-21,-7.114744825433798e-21,-1.175286143526084e-20,-1.6910528739714602e-21,-1.6910528739714602e-21,-2.7893406996939175e-20,-1.6910528739714602e-21,-2.9584459870910636e-20,-2.9584459870910636e-20
298.0,parallel,8,2.0,2.0,4.11433402e-21,-1.1869325642594795,-1.1869325642594795,0.0,-1.1869325642594792,-1.1869325642594792,1,-0.0596257906040337,-2.916190517271714,-2.856564726667681,-1.5943041502967268,-1.5943041502967268,1,1.1273067736554458,-1.7292579530122347,-2.856564726667681,-0.40737158603724755,-0.40737158603724755,-6.802394763324311,-0.40737158603724755,-7.2097663493615585,-7.2097663493615585,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.6760627752144046e-21,-1.6760627752144046e-21,-2.798732419221506e-20,-1.6760627752144046e-21,-2.966338696742947e-20,-2.966338696742947e-20
299.0,parallel,8,2.0,2.0,4.1281405100000004e-21,-1.1829628901315212,-1.1829628901315212,0.0,-1.1829628901315212,-1.1829628901315212,1,-0.059426373244153986,-2.906437371728999,-2.8470109984848455,-1.5853503527205701,-1.5853503527205701,1,1.1235365168873672,-1.7234744815974778,-2.8470109984848455,-0.4023874625890489,-0.4023874625890489,-6.802394763324311,-0.4023874625890489,-7.20478222591336,-7.20478222591336,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-1.6611119850299623e-21,-1.6611119850299623e-21,-2.8081241387490955e-20,-1.6611119850299623e-21,-2.974235337252092e-20,-2.974235337252092e-20
300.0,parallel,8,2.0,2.0,4.141947e-21,-1.1790196804977495,-1.1790196804977495,0.0,-1.1790196804977495,-1.1790196804977495,1,-0.059228285333340146,-2.8967492471565697,-2.8375209618232295,-1.5764657478337214,-1.5764657478337214,1,1.1197913951644094,-1.7177295666588202,-2.8375209618232295,-0.3974460673359719,-0.3974460673359719,-6.802394763324311,-0.3974460673359719,-7.199840830660283,-7.199840830660283,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-1.6462005462640268e-21,-1.6462005462640268e-21,-2.817515858276684e-20,-1.6462005462640268e-21,-2.982135912903087e-20,-2.982135912903087e-20
200.0,parallel,8,5.0,2.0,2.7612980000000003e-21,-1.7685295207466243,-1.7685295207466243,0.0,-1.768529520746624,-1.768529520746624,1,-0.0888424280000102,-4.345123870734854,-4.256281442734844,-2.9690684873793436,-2.9690684873793436,1,1.679687092746614,-2.5765943499882296,-4.256281442734844,-1.2005389666327195,-1.2005389666327195,-4.969813299576001,-1.2005389666327195,-6.17035226620872,-6.17035226620872,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-3.3150458474849955e-21,-3.3150458474849955e-21,-1.3723135524492613e-20,-3.3150458474849955e-21,-1.7038181371977608e-20,-1.7038181371977608e-20
201.0,parallel,8,5.0,2.0,2.7751044900000003e-21,-1.7597308664145515,-1.7597308664145515,0.0,-1.7597308664145515,-1.7597308664145515,1,-0.08840042587065693,-4.323506339039656,-4.235105913168999,-2.947742624621959,-2.947742624621959,1,1.6713304405438945,-2.5637754726251045,-4.235105913168999,-1.1880117582074075,-1.1880117582074075,-4.969813299576001,-1.1880117582074075,-6.157825057783408,-6.157825057783408,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-3.296856764374171e-21,-3.296856764374171e-21,-1.3791751202115077e-20,-3.296856764374171e-21,-1.7088607966489247e-20,-1.7088607966489247e-20
202.0,parallel,8,5.0,2.0,2.7889109800000003e-21,-1.7510193274719053,-1.7510193274719053,0.0,-1.7510193274719055,-1.7510193274719055,1,-0.08796280000001011,-4.3021028423117365,-4.214140042311726,-2.9266360495652286,-2.9266360495652286,1,1.6630565274718951,-2.5510835148398314,-4.214140042311726,-1.1756167220933231,-1.1756167220933231,-4.969813299576001,-1.1756167220933231,-6.145430021669323,-6.145430021669323,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.1752861435260838e-20,-3.2786903845176778e-21,-3.2786903845176778e-21,-1.3860366879737538e-20,-3.2786903845176778e-21,-1.7139057264255216e-20,-1.7139057264255216e-20
203.0,parallel,8,5.0,2.0,2.8027174700000003e-21,-1.7423936164991372,-1.7423936164991372,0.0,-1.7423936164991374,-1.7423936164991374,1,-0.08752948571429577,-4.280910217472762,-4.193380731758467,-2.9057456231665526,-2.9057456231665526,1,1.6548641307848413,-2.538516600973625,-4.193380731758467,-1.1633520066674152,-1.1633520066674152,-4.969813299576001,-1.1633520066674152,-6.133165306243416,-6.133165306243416,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-3.2605469928463216e-21,-3.2605469928463216e-21,-1.3928982557360002e-20,-3.2605469928463216e-21,-1.7189529550206325e-20,-1.7189529550206325e-20
204.0,parallel,8,5.0,2.0,2.8165239600000003e-21,-1.73385247132022,-1.73385247132022,0.0,-1.73385247132022,-1.73385247132022,1,-0.08710041960785314,-4.259925363465543,-4.17282494385769,-2.885068267447363,-2.885068267447363,1,1.6467520517123668,-2.526072892145323,-4.17282494385769,-1.151215796127143,-1.151215796127143,-4.969813299576001,-1.151215796127143,-6.121029095703143,-6.121029095703143,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-3.242426872922574e-21,-3.242426872922574e-21,-1.3997598234982467e-20,-3.242426872922574e-21,-1.7240025107905037e-20,-1.7240025107905037e-20
205.0,parallel,8,5.0,2.0,2.8303304500000003e-21,-1.7253946543869505,-1.7253946543869505,0.0,-1.7253946543869505,-1.7253946543869505,1,-0.08667553951220508,-4.239145239741321,-4.1524697002291155,-2.864600963982275,-2.864600963982275,1,1.6387191148747453,-2.5137505853543702,-4.1524697002291155,-1.1392063095953247,-1.1392063095953247,-4.969813299576001,-1.1392063095953247,-6.109019609171325,-6.109019609171325,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.1752861435260838e-20,-3.224330306879775e-21,-3.224330306879775e-21,-1.4066213912604928e-20,-3.224330306879775e-21,-1.72905442194847e-20,-1.72905442194847e-20
206.0,parallel,8,5.0,2.0,2.8441369400000004e-21,-1.7170189521811885,-1.7170189521811885,0.0,-1.7170189521811885,-1.7170189521811885,1,-0.08625478446602933,-4.2185668647911205,-4.132312080325091,-2.84434075243273,-2.84434075243273,1,1.6307641677151592,-2.501547912609932,-4.132312080325091,-1.1273218002515417,-1.1273218002515417,-4.969813299576001,-1.1273218002515417,-6.097135099827542,-6.097135099827542,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.1752861435260841e-20,-3.2062575753627116e-21,-3.2062575753627116e-21,-1.4134829590227392e-20,-3.2062575753627116e-21,-1.7341087165590103e-20,-1.7341087165590103e-20
207.0,parallel,8,5.0,2.0,2.8579434300000004e-21,-1.7087241746344195,-1.7087241746344195,0.0,-1.7087241746344195,-1.7087241746344195,1,-0.0858380946860002,-4.198187314719665,-4.112349220033665,-2.8242847291236135,-2.8242847291236135,1,1.6228860799484193,-2.489463140085246,-4.112349220033665,-1.115560554489194,-1.115560554489194,-4.969813299576001,-1.115560554489194,-6.085373854065194,-6.085373854065194,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.1752861435260838e-20,-3.1882089574695496e-21,-3.1882089574695496e-21,-1.4203445267849856e-20,-3.1882089574695496e-21,-1.7391654225319402e-20,-1.7391654225319402e-20
208.0,parallel,8,5.0,2.0,2.8717499200000004e-21,-1.7005091545640616,-1.7005091545640616,0.0,-1.7005091545640616,-1.7005091545640616,1,-0.08542541153847136,-4.178003721860437,-4.092578310321965,-2.804430045661428,-2.804430045661428,1,1.6150837430255902,-2.4774945672963753,-4.092578310321965,-1.1039208910973664,-1.1039208910973664,-4.969813299576001,-1.1039208910973664,-6.073734190673367,-6.073734190673367,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-3.170184730695191e-21,-3.170184730695191e-21,-1.4272060945472317e-20,-3.170184730695191e-21,-1.7442245676167508e-20,-1.7442245676167508e-20
209.0,parallel,8,5.0,2.0,2.88555641e-21,-1.6923727471259564,-1.6923727471259564,0.0,-1.6923727471259564,-1.6923727471259564,1,-0.0850166775119715,-4.158013273430482,-4.072996595918511,-2.784773907592594,-2.784773907592594,1,1.607356069613985,-2.465640526304526,-4.072996595918511,-1.0924011604666375,-1.0924011604666375,-4.969813299576001,-1.0924011604666375,-6.062214460042638,-6.062214460042638,tip,tip,tip,4.638116609827041e-21,-7.114744825433798e-21,-1.1752861435260838e-20,-3.1521851708759443e-21,-3.1521851708759443e-21,-1.434067662309478e-20,-3.1521851708759443e-21,-1.7492861793970723e-20,-1.7492861793970723e-20
210.0,parallel,8,5.0,2.0,2.8993629e-21,-1.6843138292824995,-1.6843138292824995,0.0,-1.6843138292824995,-1.6843138292824995,1,-0.08461183619048591,-4.138213210223671,-4.053601374033185,-2.765313573100585,-2.765313573100585,1,1.5997019930920136,-2.4538993809411713,-4.053601374033185,-1.0809997438180856,-1.0809997438180856,-4.969813299576001,-1.0809997438180856,-6.050813043394086,-6.050813043394086,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.1752861435260841e-20,-3.134210552135662e-21,-3.134210552135662e-21,-1.4409292300717243e-20,-3.134210552135662e-21,-1.7543502852852904e-20,-1.7543502852852904e-20
211.0,parallel,8,5.0,2.0,2.91316939e-21,-1.6763312992858999,-1.6763312992858999,0.0,-1.6763312992858999,-1.6763312992858999,1,-0.08421083222749784,-4.118600825341094,-4.034389993113597,-2.7460463517405658,-2.7460463517405658,1,1.592120467058402,-2.442269526055194,-4.034389993113597,-1.069715052454666,-1.069715052454666,-4.969813299576001,-1.069715052454666,-6.039528352030667,-6.039528352030667,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.1752861435260841e-20,-3.116261146833177e-21,-3.116261146833177e-21,-1.4477907978339704e-20,-3.116261146833177e-21,-1.7594169125172882e-20,-1.7594169125172882e-20
212.0,parallel,8,5.0,2.0,2.92697588e-21,-1.6684240761760607,-1.6684240761760607,0.0,-1.6684240761760605,-1.6684240761760605,1,-0.08381361132076436,-4.09917346295741,-4.015359851636646,-2.7269696032103248,-2.7269696032103248,1,1.5846104648552963,-2.4307493867813488,-4.015359851636646,-1.0585455270342643,-1.0585455270342643,-4.969813299576001,-1.0585455270342643,-6.0283588266102655,-6.0283588266102655,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.1752861435260841e-20,-3.0983372255111795e-21,-3.0983372255111795e-21,-1.4546523655962168e-20,-3.0983372255111795e-21,-1.764486088147335e-20,-1.764486088147335e-20
213.0,parallel,8,5.0,2.0,2.94078237e-21,-1.660591099292605,-1.660591099292605,0.0,-1.660591099292605,-1.660591099292605,1,-0.08342012018780302,-4.079928517121929,-3.996508396934126,-2.708080736156296,-2.708080736156296,1,1.5771709791048019,-2.419337417829324,-3.996508396934126,-1.0474896368636912,-1.0474896368636912,-4.969813299576001,-1.0474896368636912,-6.017302936439692,-6.017302936439692,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-3.0804390568464453e-21,-3.0804390568464453e-21,-1.4615139333584632e-20,-3.0804390568464453e-21,-1.7695578390431077e-20,-1.7695578390431077e-20
214.0,parallel,8,5.0,2.0,2.95458886e-21,-1.6528313278005835,-1.6528313278005835,0.0,-1.6528313278005835,-1.6528313278005835,1,-0.08303030654206563,-4.060863430593321,-3.9778331240512563,-2.689377207013513,-2.689377207013513,1,1.5698010212585178,-2.408032102792738,-3.9778331240512563,-1.0365458792129294,-1.0365458792129294,-4.969813299576001,-1.0365458792129294,-6.00635917878893,-6.00635917878893,tip,tip,tip,4.63811660982704e-21,-7.114744825433798e-21,-1.175286143526084e-20,-3.062566907601427e-21,-3.062566907601427e-21,-1.4683755011207094e-20,-3.062566907601427e-21,-1.774632191880852e-20,-1.774632191880852e-20
215.0,parallel,8,5.0,2.0,2.96839535e-21,-1.645143740229418,-1.645143740229418,0.0,-1.6451437402294178,-1.6451437402294178,1,-0.08264411906977695,-4.041975693706841,-3.9593315746370643,-2.6708565188784124,-2.6708565188784124,1,1.5624996211596411,-2.396831953477423,-3.9593315746370643,-1.0257127786489946,-1.0257127786489946,-4.969813299576001,-1.0257127786489946,-5.995526078224995,-5.995526078224995,tip,tip,tip,4.638116609827041e-21,-7.114744825433799e-21,-1.175286143526084e-20,-3.044721042577255e-21,-3.044721042577255e-21,-1.4752370688829558e-20,-3.044721042577255e-21,-1.7797091731406813e-20,-1.7797091731406813e-20
216.0,parallel,8,5.0,2.0,2.98220184e-21,-1.6375273340246521,-1.6375273340246521,0.0,-1.6375273340246523,-1.6375273340246523,1,-0.08226150740741686,-4.023262843273013,-3.941001335865596,-2.6525162204133914,-2.6525162204133914,1,1.5552658266172352,-2.385735509248361,-3.941001335865596,-1.014988886388739,-1.014988886388739,-4.969813299576001,-1.014988886388739,-5.98480218596474,-5.98480218596474,tip,tip,tip,4.63811660982704e-21,-7.1147448254338e-21,-1.175286143526084e-20,-3.026901724568049e-21,-3.026901724568049e-21,-1.4820986366452022e-20,-3.026901724568049e-21,-1.784788809102007e-20,-1.784788809102007e-20
217.0,parallel,8,5.0,2.0,2.99600833e-21,-1.6299811251120961,-1.6299811251120961,0.0,-1.6299811251120961,-1.6299811251120961,1,-0.08188242211982508,-4.004722461506778,-3.922840039386953,-2.63435390478212,-2.63435390478212,1,1.548098702992271,-2.3747413363946817,-3.922840039386953,-1.0043727796700237,-1.0043727796700237,-4.969813299576001,-1.0043727796700237,-5.974186079246024,-5.974186079246024,tip,tip,tip,4.63811660982704e-21,-7.114744825433799e-21,-1.175286143526084e-20,-3.009109214316646e-21,-3.009109214316646e-21,-1.4889602044074483e-20,-3.009109214316646e-21,-1.789871125839113e-20,-1.789871125839113e-20
